epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,test_loss,acc_test_max_dif
1,0.002708385587848016,0.001,0.5117608811521729,0.0015989998576806386,0.5102618864681139,0.002708124061352304,0.0,0.5073407557827416,0.4926592442172584,0.0027188224127526195,0.0
1,0.002708385587848016,0.001,0.5117608811521729,0.0015989998576806386,0.5102618864681139,0.002708124061352304,0.0,0.5073407557827416,0.4926592442172584,0.0027188224127526195,0.0
2,0.0027061357456626047,0.001,0.51557559809013,0.00574858587578031,0.511323236401047,0.002704467165538275,0.0002799880191173276,0.5073407557827416,0.4927059262890087,0.0027153984018615674,0.0
2,0.0027061357456626047,0.001,0.51557559809013,0.00574858587578031,0.511323236401047,0.002704467165538275,0.0002799880191173276,0.5073407557827416,0.4927059262890087,0.0027153984018615674,0.0
3,0.002704212743926503,0.001,0.518318733971631,0.007696407691942686,0.5104702496451314,0.0027076438170057244,0.0012827358085142349,0.5073407557827416,0.49400135378008075,0.0027277342817060637,0.0
4,0.002702581702140442,0.001,0.5233892099601227,0.01376311919385853,0.5286955162848845,0.0026994799514771205,0.01718345075466532,0.5073407557827416,0.503862941437341,0.00272589110931345,0.0
5,0.00269865527533621,0.001,0.5297377696044917,0.01898149569274643,0.5311828517105315,0.0026956214676299,0.022307882639440613,0.5073407557827416,0.5093714259038816,0.0027178756695647585,0.002030670121139999
6,0.002691876781690068,0.001,0.5363151564536248,0.025793290897979326,0.5482230527809973,0.002687900277334989,0.03880113037023525,0.5073407557827416,0.5179725976238826,0.00271229275751578,0.010631841841140965
6,0.002691876781690068,0.001,0.5363151564536248,0.025793290897979326,0.5482230527809973,0.002687900277334989,0.03880113037023525,0.5073407557827416,0.5179725976238826,0.00271229275751578,0.010631841841140965
7,0.002686135045163059,0.001,0.5409558837892668,0.030512154352321352,0.5455143314797692,0.002686735120206071,0.03880113037023525,0.5073407557827416,0.5210419438414677,0.0027166112241459404,0.01370118805872611
8,0.0026860022312229924,0.001,0.5422814072314978,0.032203243207041155,0.5525986794983656,0.0026804155402470483,0.04214145255179769,0.5073407557827416,0.522103960973788,0.0027246462371679167,0.014763205191046347
9,0.002683824492895243,0.001,0.5434925170713466,0.03381340536739319,0.5484639727044238,0.0026851844613881115,0.04214145255179769,0.5073407557827416,0.5174590948346287,0.0027340027779459695,0.014763205191046347
10,0.002679699569678346,0.001,0.5502847782469046,0.040097781771401664,0.5463998749820937,0.0026883715897948737,0.04214145255179769,0.5073407557827416,0.5234344000186728,0.0027366555185346707,0.01609364423593118
11,0.002674020311834151,0.001,0.5550231757309215,0.04492826825245777,0.5491476643790126,0.002687039003452422,0.04214145255179769,0.5073407557827416,0.5251616366734355,0.002731443846884905,0.01782088089069389
12,0.0026732825009111194,0.001,0.5507619666861077,0.04492826825245777,0.547454713565745,0.0026904428607094316,0.04214145255179769,0.5073407557827416,0.5201549844782112,0.002738719038070368,0.01782088089069389
13,0.002670875270920439,0.001,0.5554585055351068,0.045531032596714316,0.5540637330867703,0.0026826842813831245,0.04325489327898524,0.5073407557827416,0.5209369091800294,0.002739269161965615,0.01782088089069389
14,0.0026667505855572596,0.001,0.5596666936422314,0.04934854011033929,0.5557045931057834,0.0026790482463021213,0.045807342197450085,0.5073407557827416,0.5261769717340056,0.0027303329137205075,0.018836215951263946
15,0.0026699400344254672,0.001,0.554342275267965,0.04934854011033929,0.5498639128000105,0.002689697705623074,0.045807342197450085,0.5073407557827416,0.5211819900567187,0.0027450537500997396,0.018836215951263946
16,0.002666387248035054,0.001,0.5574788823186335,0.04934854011033929,0.5559910924741825,0.0026745324867478893,0.045807342197450085,0.5073407557827416,0.5290362486287141,0.0027211141510342326,0.021695492845972497
17,0.0026657336922175506,0.001,0.559809013001292,0.04997641963560662,0.5606727526077954,0.0026697981606583696,0.049642526924429276,0.5073407557827416,0.5292113063977779,0.002722318216890853,0.02187055061503629
