epoch,loss,lr,train_accuracy,acc_train_max_diff,validation_accuracy,validation_loss,acc_val_max_diff,test_random,test_accuarcy,test_loss,acc_test_max_dif
1,0.002695641560292081,0.001,0.5340287875033215,0.021616005398030103,0.5428332578633878,0.0026909525522580647,0.033209098192204516,0.50414922840172,0.5318203391293093,0.002718392182050729,0.02767111072758921
2,0.00264670976169888,0.001,0.5731406204748952,0.06072783836960384,0.5727123898429064,0.002655458747209096,0.06308823017172316,0.50414922840172,0.5493664696322503,0.0027013239838452213,0.04521724123053028
3,0.002623226580907305,0.001,0.5831407603795329,0.07102807086684693,0.5724934514852589,0.002651144453366784,0.06308823017172316,0.50414922840172,0.5514806345371129,0.002702148112291174,0.047331406135392884
4,0.002618987106007868,0.001,0.5846156602117407,0.07250297069905476,0.5704592320124839,0.002648684371974711,0.06308823017172316,0.50414922840172,0.5519840071335088,0.002698144345947971,0.04783477873178876
5,0.002606738812148862,0.001,0.5909153335841261,0.07880264407144011,0.5750989243716212,0.002641523857225458,0.06477456389678427,0.50414922840172,0.5552343558988078,0.0026940167498001183,0.05108512749708771
6,0.002604921424375147,0.001,0.5911452268778102,0.07903253736512428,0.5759836705121775,0.0026370292518148584,0.06565931003734049,0.50414922840172,0.5556945822726553,0.002698090700824711,0.051545353870935284
7,0.002593397050324518,0.001,0.5940054577265046,0.08189276821381863,0.5739076520091401,0.0026426681089061085,0.06565931003734049,0.50414922840172,0.554889186118422,0.0026947740007905174,0.051545353870935284
8,0.0025955913532848627,0.001,0.595271363655363,0.08315867414267708,0.5752661204926712,0.0026361954501276067,0.06565931003734049,0.50414922840172,0.5554500870115489,0.002700429833593178,0.051545353870935284
9,0.002586033961830278,0.001,0.5996572499985072,0.08754456048582127,0.5774745025915399,0.002630827891252275,0.0671501421167029,0.50414922840172,0.5565431246494369,0.0027020269347822045,0.05239389624771684
10,0.0025969839113722695,0.001,0.5940741271518908,0.08754456048582127,0.5802959371342585,0.0026302213845929728,0.06997157665942155,0.50414922840172,0.5553062662697215,0.0026864864143120526,0.05239389624771684
11,0.0025720039621384447,0.001,0.604983608906723,0.09287091939403702,0.5916513403555704,0.0026013720850163076,0.08132697988073345,0.50414922840172,0.5629431476607556,0.002694589967988673,0.05879391925903554
12,0.0025691797472435795,0.001,0.6047447587314667,0.09287091939403702,0.5920275316279329,0.00260247378517425,0.08170317115309589,0.50414922840172,0.5663373171678819,0.0026833701940560833,0.062188088766161886
13,0.0025780241579663197,0.001,0.6005857800548161,0.09287091939403702,0.5903207378922143,0.002610664516778745,0.08170317115309589,0.50414922840172,0.5627130344738318,0.0026780400252730038,0.062188088766161886
14,0.002568096890646501,0.001,0.6047985000208994,0.09287091939403702,0.5878476286016832,0.002605745070484419,0.08170317115309589,0.50414922840172,0.560886511052624,0.002691472498736321,0.062188088766161886
15,0.002565575703756181,0.001,0.605730015704399,0.09361732619171304,0.5957476453212952,0.0025947953772167496,0.08542328484645823,0.50414922840172,0.5657620342005724,0.0026826485150312765,0.062188088766161886
16,0.002561376610203661,0.001,0.6066675026422801,0.09455481312959413,0.6026026862843449,0.002576010364928865,0.0922783258095079,0.50414922840172,0.5675741755475975,0.002678291563028928,0.06342494714587743
